SAFE1,SAFE2,SAFE3,SAFE10,SAFE11,SAFE12,SAFE13,SAFE14,SAFE15,SAFE16,SAFE17,SAFE18,SAFE19,SAFE20,SAFE21,SAFE22,SAFE23,SAFE24,SAFE25,SAFE26,SAFE27,SAFE28,SAFE29,SAFE30,SAFE31,SAFE32,SAFE33,SAFE34,SAFE35,SAFE36,SAFE37,SAFE38,SAFE39,SAFE4,SAFE40,SAFE41,SAFE42,SAFE43,SAFE44,SAFE45,SAFE46,SAFE47,SAFE48,SAFE49,SAFE5,SAFE50,SAFE51,SAFE52,SAFE53,SAFE54,SAFE55,SAFE56,SAFE57,SAFE58,SAFE59,SAFE6,SAFE60,SAFE61,SAFE62,SAFE63,SAFE64,SAFE65,SAFE66,SAFE67,SAFE68,SAFE69,SAFE7,SAFE70,SAFE71,SAFE72,SAFE73,SAFE74,SAFE75,SAFE76,SAFE77,SAFE78,SAFE79,SAFE8,SAFE9,V1,V2,V3,V4,Label
25.8268,59.29172345,13.7833,8.9549,3.6025,16.80305694,-6.98984475,19.54724475,-83.309211921825,18.3222,2.6762,-5.7648,13.1035,6.2787,0.5461,42.85087176,-11.073354,-23.630754,-108.9483414498,7.7612,5.2187,51.57388005,3.1901,9.3673,75.61752345,4.1486,18.26452976,16.3258,-14.675854,-20.028254,-46.4375669148,12.0435,6.8248,35.61658376,-3.0886,-17.352054,-13.26854475,4.2823,-3.06659282,7.7612,35.71819282,-316.596326700756,6.8248,155.1114258,9.3673,91.94332345,1234.51656434001,-2.5425,-18.8683,-41.5083465,85.11852345,-1.9964,66.11652345,718.44209029845,6.9585,10.561,-12.0435,-24.1562925,-19.39239282,7.3709,3.72702328,85.11852345,-33.46492345,-1.38845925,1531.31548319846,39.6101,1.9964,12.0435,355.97853244,0.5461,1.6061,85.11852345,-33.46492345,1531.31548319846,39.6101,12.0435,355.97853244,26.88727701,9.501,-1.3066,0.25244,0.7623,1.7758,2.0
16.0803,-7.9031821539,15.70411,8.24236,-4.99598,10.7441705523,-2.483406039,5.729786039,-6.66578562454441,1.99938,6.61917,1.247,2.57051,1.62319,-0.67587,1.5376803508,8.434704996,5.188324996,11.0563830263572,-7.76143,-0.57113,3.0612912678,9.48936,-6.24298,0.6106278461,-5.67185,6.2704721244,8.51381,13.430684996,0.192344996,45.0865757160733,0.37619,0.94732,-0.5410428716,7.86617,6.811514996,-4.106596039,8.13762,21.2820984823,-7.76143,-4.2544784823,108.706782163491,0.947319999999999,64.4196582269,-6.24298,9.1244378461,5.19876946240464,7.1903,-1.32351,61.216848043,8.1771178461,6.51443,-6.9558621539,4.62030949123719,14.75679,9.76081,-0.37619,54.405333047,12.7682884823,0.27145,-0.6402651684,8.1771178461,23.9834821539,-4.859708061,-127.085539989358,31.78441,-6.51443,0.376190000000001,252.526800033,-0.67587,1.51845,8.1771178461,23.9834821539,-127.085539989358,31.78441,0.376190000000001,252.526800033,13.2089034078,7.56649,0.7049,0.17174,-1.7859,0.36119,2.0
11.2111,-4.023795488,10.2858,3.29154,4.65854,-2.71693984,-4.46759486,12.41767486,-33.5598112738944,4.90034,-0.6835,3.04974,8.16774,3.97504,0.21766,16.666150208,14.80855753,6.85847753,43.0636655224512,-5.8513,-3.2674,6.27038798,6.34128,1.6088,3.678104512,4.8762,-2.86571045,7.7019,10.15001753,11.51701753,-7.404709231755,0.9253,4.1927,-13.69922798,2.36624,10.83351753,-8.44263486,6.7766,17.1077986496,-5.8513,-1.7039986496,72.4432908093543,4.1927,27.02750748,1.6088,11.380004512,28.3283931409728,2.5839,-5.118,19.90093941,7.187304512,2.80156,0.168904512000002,12.9072043535104,6.0931,10.75164,-0.9253,9.06742188,9.4058986496,4.41036,0.912583082,7.187304512,15.234895488,0.562411674,-45.1111735955168,21.4969,-2.80156,0.9253,115.31513238,0.21766,7.4601,7.187304512,15.234895488,-45.1111735955168,21.4969,0.9253,115.31513238,26.937256064,3.5092,3.2704,6.9321,-1.0456,0.2344699999999999,1.0
4.0734,-1.32855168,2.9838,2.2912,-0.6428,1.2091014,1.36166056,0.28673944,0.442974993552,1.9138,1.467,-0.2654,1.204,0.8242,-0.4444,0.31303116,1.11178456,-0.53661544,0.237027194352,-0.0474000000000001,0.7098,1.2388752,2.0258,-0.3774,0.89804832,-1.0872,0.5571666,2.2266,1.75458456,-1.17941544,0.42188654952,1.0896,0.3798,0.26958204,1.2016,0.28758456,0.53746056,1.137,3.21695872,-0.0474,1.23624128,2.205132725952,0.3798,4.11208488,-0.3774,3.12464832,1.999594389312,0.7572,-1.4694,1.68598152,2.74484832,0.3128,-0.94875168,1.658515637376,2.604,1.9612,-1.0896,1.39839696,0.99035872,-0.0646,-0.16878312,2.74484832,5.40195168,-0.33649968,-5.411722413312,7.0572,-0.3128,1.0896,12.15421092,-0.4444,-0.33,2.74484832,5.40195168,-5.411722413312,7.0572,1.0896,12.15421092,0.9371154,1.8468,-3.3924,3.3564,-0.72004,-3.5233,2.0
12.2756,-18.79167285,15.4587,7.4565,-0.0095,13.8998255,-37.05242559,44.49942559,-151.829158934365,0.5404,3.733,6.9066,5.3267,3.7235,-2.1203,5.9695152,17.38164176,9.93464176,50.85609084336,-13.3056,-4.7863,-32.22092975,14.3631,-6.9161,-11.85227285,-2.1298,5.9847456,6.9394,17.39114176,9.92514176,50.98584319008,-3.1831,1.6032,-7.67339616,10.6396,13.65814176,-40.77592559,10.1225,46.5559506,-13.3056,-32.6771506,274.91509123364,1.6032,37.03002628,-6.9161,-4.91287285,-82.24766221529,8.5193,1.5799,59.11883042,-6.51607285,6.399,-17.18847285,-63.24609838217,13.8555,13.846,3.1831,45.46068866,39.6165506,-0.5171,-3.39926496,-6.51607285,31.06727285,-18.06347179,-230.67905923746,27.7343,-6.399,-3.1831,189.76481772,-2.1203,6.3895,-6.51607285,31.06727285,-230.67905923746,27.7343,-3.1831,189.76481772,37.69112875,5.3362,1.8533,6.1458,1.0176,-2.0401,1.0
2.24018,8.1587861736,-2.08788,2.09346,2.38966,-0.331975036,-10.40271582,14.88583582,-28.3429029070792,6.56962,-0.1481,-2.0865,3.08702,2.24156,-1.3961,1.8951493176,-0.828051622,-5.311171622,-6.88071862741032,7.1133,3.4826,-12.0546858344,0.0069599999999994,4.47616,9.7016061736,0.99356,-0.125212626,1.54282,-3.217711622,-2.921511622,0.4546094812182,4.32806,0.84546,2.944398996,-2.2346,-3.069611622,-12.64427582,-2.78524,-3.466169976,7.1133,6.551809976,-7.72796991477232,0.84546,1.0759009552,4.47616,11.2444261736,14.9678320367535,-3.6307,-5.17352,-5.601516574,10.3989661736,-5.0268,9.0042461736,6.7655120812217,-2.93334,-0.54368,-4.32806,-2.531904952,-5.008989976,-0.55064,-1.180346706,10.3989661736,-5.9186061736,5.06882027,18.2771496103752,0.1523,5.0268,4.32806,-4.6772270184,-1.3961,-2.63714,10.3989661736,-5.9186061736,18.2771496103752,0.1523,4.32806,-4.6772270184,-6.2432825744,0.69736,4.1454,7.257000000000001,-1.9153,-0.8607799999999999,1.0
15.4011,2.766132544,11.1559,5.29362,0.46782,6.950889288,4.09970528,1.66173472,3.5115552758016,7.12592,2.4129,-1.36448,6.40582,2.88072,0.64438,10.154826072,8.84800928,3.08656928,17.1900895746816,-0.9727,0.7201,22.15102908,3.92914,1.8323,12.229232544,1.1122,8.50571379,9.4631,8.38018928,3.55438928,14.398472303712,4.2452,3.5251,2.53842451,1.04842,5.96728928,1.21898528,5.2179,12.4833044624,-0.9727,6.4428955376,28.5804968481374,3.5251,56.1918878,1.8323,21.692332544,115.726450487126,1.6928,-7.7703,16.01913568,18.167232544,2.33718,6.291232544,72.617182846272,7.6308,8.09862,-4.2452,10.0518464,3.0202044624,4.16948,2.271503938,18.167232544,12.634967456,1.090806464,42.6014839233984,26.557,-2.33718,4.2452,171.81313149,0.64438,2.805,18.167232544,12.634967456,42.6014839233984,26.557,4.2452,171.81313149,15.031308888,5.938,2.9571,-4.5938,5.9068,0.57196,1.0
18.2258,5.112856148,12.8852,6.25038,-0.18722,9.758049704,5.58246512,0.48069488,7.7332123120896,8.37218,3.2188,-2.30902,6.96098,3.03158,0.89782,11.912290452,10.13436344,4.07120344,21.5326562210352,-0.3964,1.4112,30.6390222,3.94136,2.1218,16.190456148,0.7106,12.64795272,11.0776,10.32158344,3.88398344,22.862439336672,5.3406,3.9294,5.54516928,0.90978,7.10278344,2.55088512,5.737,13.8356708524,-0.3964,8.3195291476,30.5528056745462,3.9294,79.18490032,2.1218,27.268056148,179.351397025085,1.8076,-9.27,20.02386976,23.338656148,2.70542,9.042256148,115.732618637134,8.9558,8.76858,-5.3406,12.92108632,2.7580708524,4.82722,3.527893908,23.338656148,13.112943852,1.622899432,93.1858935822184,31.111,-2.70542,5.3406,234.84307816,0.89782,2.5182,23.338656148,13.112943852,93.1858935822184,31.111,5.3406,234.84307816,17.39217446,7.1482,-0.36279,8.2895,-1.9213,-3.3332,1.0
9.0274,-16.1771073824,13.7462,3.513948,0.971348,2.8510784024,-53.84430868,58.32960468,-125.783301224489,-2.476152,1.2713,6.961448,4.404248,2.242648,-0.081048,4.8477079168,19.86336272,15.37806672,39.5170606253786,-15.0321,-6.8804,-48.66640004,10.475396,-5.9901,-10.5826073824,0.8903,2.74804208,5.5945,18.89201472,16.34941472,22.401214623536,-4.7188,2.1616,-14.87267264,8.232748,17.62071472,-56.08695668,10.3133,24.057655836704,-15.0321,-12.868655836704,103.292125328441,2.1616,19.20535905,-5.9901,-4.9881073824,-59.2043970008368,8.1517,2.5572,45.60468565,-7.1497073824,8.070652,-14.0155073824,-36.329032883041,11.5846,12.555948,4.7188,27.98397093,18.463155836704,2.080552,-0.1751933568,-7.1497073824,25.2045073824,-0.6606789816,-146.037219183878,22.7736,-8.070652,-4.7188,124.09244588,-0.081048,9.042,-7.1497073824,25.2045073824,-146.037219183878,22.7736,-4.7188,124.09244588,23.1291016184,3.4329,3.8999,1.734,1.6011,0.96765,1.0
-3.4461,37.36432284,8.7809,1.09118,-6.61702,-10.648569972,-107.9584507,102.4326107,290.646835681644,-14.98992,3.8541,9.46408,-6.48102,-2.76292,-0.95518,10.272812852,-48.7297903,-43.2039503,127.002785289276,-20.8719,-8.5089,-105.7011923,10.55526,-16.0811,33.78222284,-7.5722,-14.32992921,-3.5821,-42.1127703,-49.8209703,-177.16091482323,-12.227,-3.7181,31.63694109,13.31818,-45.9668703,-105.1955307,8.6449,-40.3791658856,-20.8719,33.2149658856,131.810769708808,-3.7181,-0.487165599999996,-16.0811,30.20012284,-121.011300435164,12.363,15.9451,-44.2855023,33.91822284,11.40782,33.64622284,4.59438230623996,12.499,5.88198,12.227,1.68136799999998,-36.7970658856,-4.67328,3.551454758,33.91822284,-40.81042284,-11.80889034,-128.761192938924,5.3348,-11.40782,-12.227,-30.25985949,-0.95518,4.7908,33.91822284,-40.81042284,-128.761192938924,5.3348,-12.227,-30.25985949,-23.885167108,0.135999999999999,2.5989,3.5178,0.7623,0.81119,1.0
-6.31623,4.9208836445,-3.85158,-2.68567,1.53821,1.2116833362,0.0354945280000001,-1.182954528,-0.34953038844944,-3.03838,-2.11194,1.89092,-1.27118,-0.57373,-0.12372,0.4001479885,-0.333291087,0.814168913,-0.13794701755549,-1.42246,-1.7672,2.5686335835,-0.79475,-0.35271,1.4140436445,1.41449,1.472972553,-3.50684,-1.871501087,2.352378913,-0.50779255792122,-2.46465,-0.69745,1.23253364,-0.22102,0.240438913,0.609224528,-1.04219,-3.3800341954,-1.42246,-3.6336458046,-0.444687667803464,-0.69745,9.8520812276,-0.35271,-2.0927963555,-4.95882481427838,-0.34474,3.1621,1.2089480216,-1.3953463555,-0.46846,4.2234336445,-3.97260007442185,-3.15413,-1.61592,2.46465,0.9685091086,0.1268058046,-0.82117,0.086288514,-1.3953463555,-11.2371136445,0.0426512328,-31.0814329019002,-10.16781,0.46846,-2.46465,24.3274651434,-0.12372,1.06975,-1.3953463555,-11.2371136445,-31.0814329019002,-10.16781,-2.46465,24.3274651434,0.5979356687,-2.80939,-1.6706,-2.09,1.584,0.71162,2.0
15.59854,8.07335486,10.98435,4.12392,3.86408,0.51890048,3.6804959327,4.3075040673,-1.2521352447962,8.60819,0.12992,-0.62019,9.1069,3.994,1.1189,20.4209226,7.208122327,-0.779877673,12.837204574038,-1.12734,-0.49871,26.4925103107,3.50373,4.48427,18.42907486,4.98298,0.664267968,10.35572,3.344042327,3.084202327,0.41757877272384,4.61419,5.1129,-2.549854359,-0.49027,3.214122327,-0.3135040673,5.74153,8.39758162,-1.12734,12.31385838,-20.2779327845336,5.1129,54.2931759304,4.48427,28.78479486,190.846339109199,0.62863,-9.72709,6.5099162636,23.67189486,1.74753,13.18625486,96.6203222575052,5.87145,9.73553,-4.61419,3.2957939366,-1.95813838,6.2318,5.72082381,23.67189486,7.52518514,0.703374107,125.932548717904,26.58289,-1.74753,4.61419,171.339822849,1.1189,5.61161,23.67189486,7.52518514,125.932548717904,26.58289,4.61419,171.339822849,22.93167082,5.24282,2.1752,-0.8091,5.1022,-0.67975,1.0
-7.1688,13.58499288,0.6112,-2.931696,0.520104,2.0810833164,-32.7013651,30.2897731,37.9772312385036,-8.985796,-1.7259,6.574204,-2.444796,-1.205796,-0.033204,1.493981244,-7.1717049,-4.7601129,7.1936690879844,-11.3561,-6.541,-27.822058,3.642508,-6.0541,9.38109288,0.4869,2.1383901,-4.2039,-7.6918089,-4.2400089,10.29656217051,-7.78,-1.239,8.104299,4.848304,-5.9659089,-31.4955691,3.5761,-10.049965569984,-11.3561,1.642165569984,24.5762750496557,-1.239,12.46414311,-6.0541,5.17719288,-39.437176358232,4.8151,9.019,-20.24219889,6.41619288,4.781896,12.34599288,-27.814002279912,1.8502,2.370304,7.78,-14.27628999,-5.846065569984,-1.272204,0.041139756,6.41619288,-20.75379288,-0.1598805804,-97.388096958144,-6.5576,-4.781896,-7.78,-4.38157056,-0.033204,5.302,6.41619288,-20.75379288,-97.388096958144,-6.5576,-7.78,-4.38157056,-4.3120470756,-2.9649,2.0597,-0.99326,5.2119,-0.29312,1.0
0.793057,0.347431765051,1.814038,-0.392271,-1.094671,-0.2611070152,-2.21767388,0.73073188,1.09602708939648,-1.764452,0.3512,0.27751,-0.713252,-0.743471,0.77369,-0.022466950149,-0.7010918744,0.7858501256,-0.0315076508889576,-2.4536,-1.0512,-1.462676779239,-0.114761,-1.372181,0.759069765051,-0.320981,0.0106129128,0.411638,0.3935791256,-0.3088208744,0.01488354891072,-1.020981,0.030219,-0.0317662128,0.62871,0.0423791256,-1.47420288,1.432619,-0.0557896524099999,-2.4536,0.87906565241,-0.192410983982748,0.030219,0.157006554322,-1.372181,1.170707765051,0.312461959946064,1.4024,0.990762,0.5772811312,1.140488765051,2.17609,0.377650765051,0.289523630715987,1.783819,0.689148,1.020981,0.5349020056,-0.46742765241,0.803909,0.02338013811,1.140488765051,0.445625234949001,1.085022856,0.275533193296051,2.607095,-2.17609,-1.020981,1.438635534166,0.77369,1.081419,1.140488765051,0.445625234949001,0.275533193296051,2.607095,-1.020981,1.438635534166,-1.065110680549,0.381419,-1.5732,1.0636,-0.71232,-0.8388,2.0
0.47871,34.6300561039,-4.77706,6.49627,6.82387,-1.090919466,-19.0269696,32.3471096,-171.077481828772,11.91584,-0.1638,1.4043,6.92884,6.66007,-6.3913,1.7900270139,5.275689484,-8.044450516,-9.22007114319612,10.1378,4.987,-25.6588268131,7.90057,5.41957,35.0037961039,0.43257,-0.044024526,0.37374,-1.548180516,-1.220580516,0.2267615285208,5.25577,0.26877,1.34035599,1.2405,-1.384380516,-25.6870396,-4.88203,8.635556835,10.1378,-7.888076835,3.0877714239129,0.26877,0.0392314877999999,5.41957,35.3775361039,13.0823187558716,-5.1508,-5.52454,-1.925059992,35.1087661039,-11.5421,34.8988261039,3.67434847702638,-5.04583,1.77804,-5.25577,-0.540679475999999,8.261816835,-6.12253,-1.717789701,35.1087661039,-34.1513461039,32.92030804,16.577754157498,-4.29835,11.5421,5.25577,-2.2868263926,-6.3913,-4.71823,35.1087661039,-34.1513461039,16.577754157498,-4.29835,5.25577,-2.2868263926,-32.5146615421,0.10497,-3.3125,0.10139,0.55323,-0.2957,2.0
-2.6317,2.8092906,-3.4766,2.5598,-1.7718,0.8533252,-2.7726332,3.5606332,-1.2476534808,1.2389,2.1658,-0.4509,-1.9271,0.394,-2.7151,-0.9145134,2.71556422,1.92756422,0.91469630268,4.1662,3.166,-2.80616637,2.1089,-1.3209,0.3328906,-4.4869,-5.02703838,-2.4764,4.48736422,0.15576422,5.028043787676,0.8449,-2.3211,-7.3486026,1.7149,2.32156422,-3.1666332,-3.3213,-1.8007294,4.1662,-3.1520706,-1.67323067384,-2.3211,0.384584919999999,-1.3209,-2.1435094,-0.82437028184,-1.0002,1.4762,2.47689528,0.177590600000001,-3.7153,0.4881906,-0.0516979101799999,-1.1555,-2.9273,-0.8449,0.15533106,0.6756706,-5.0362,6.30201861,0.177590600000001,-5.4409906,2.71564302,-7.39321007202,-6.1083,3.7153,0.8449,9.14936822,-2.7151,-5.4871,0.177590600000001,-5.4409906,-7.39321007202,-6.1083,0.8449,9.14936822,-1.3085922,-0.1553,0.33565,6.8369,0.69718,-0.55691,1.0
-4.693,36.55339157,7.6847,1.3531,-6.5413,-10.23943152,-101.83318329,96.64498329,257.436105962589,-14.9718,3.9472,9.7836,-6.7899,-2.5941,-1.6017,10.88432478,-53.48537778,-48.29717778,132.017063689098,-20.311,-8.1819,-98.19600741,11.1367,-16.3249,32.10899157,-8.143,-16.56166176,-4.4444,-46.94407778,-54.83847778,-200.878051653216,-12.3777,-4.1958,34.32961602,13.7308,-50.89127778,-99.23908329,7.9333,-40.06346828,-20.311,31.17466828,158.305387063632,-4.1958,1.10487784000001,-16.3249,27.66459157,-142.705202133708,12.1291,16.5735,-53.90657204,31.86039157,10.5274,32.35759157,-7.98229530430205,11.8805,5.3392,12.3777,-3.01529426000002,-35.61906828,-5.7975,6.72041286,31.86039157,-41.24639157,-19.42717947,-171.54506663801,2.99169999999999,-10.5274,-12.3777,-36.0642971,-1.6017,3.9861,31.86039157,-41.24639157,-171.54506663801,2.99169999999999,-12.3777,-36.0642971,-20.57977353,-0.248600000000001,4.2478,7.6956,-2.7696,-1.0767,1.0
20.0243,21.18446966,9.5905,10.5555,-4.4141,22.98357536,-7.98878449,14.13018449,-33.960359023443,13.5045,7.4848,-7.3631,4.7556,3.0707,-1.3858,5.17382243,0.94081791,-5.20058209,-6.540228933763,10.013,8.7489,4.39054304,3.1924,2.949,32.03906966,-5.7999,12.61113952,10.8546,5.35491791,-9.61468209,-15.941741467232,10.4338,1.6849,14.74102161,0.1217,-2.12988209,-11.05948449,0.4208,11.22830419,10.013,10.48089581,4.056409500774,1.6849,99.53342562,2.949,42.89366966,347.771285531436,-1.2641,-12.1187,-13.72129986,41.20876966,-2.6499,22.86936966,293.788657061302,7.9056,3.4915,-10.4338,-11.59141777,0.37370419,0.2991,-2.33493442,41.20876966,-1.16016966,1.75178978,424.204175812738,29.6148,2.6499,10.4338,192.04304915,-1.3858,-7.064,41.20876966,-1.16016966,424.204175812738,29.6148,10.4338,192.04304915,1.29215056,9.1697,-0.2062,9.2207,-3.7044,-6.8103,1.0
-4.09112,13.3146126912,-0.74391,0.0641700000000003,-5.80561,-8.4252474208,-2.950422038,-2.791017962,0.22880223452736,-6.21793,2.93489,0.47649,-6.19102,-2.87072,-0.44958,9.531651616,-12.70478454,-6.96334454,28.2308457562688,-2.98871,-0.02691,1.199974785,0.54066,-6.2821,9.6089026912,-6.25519,-9.744715267,-3.70571,-6.89917454,-12.76895454,-28.8618976778006,-3.34721,-3.3203,0.089349273,3.41138,-9.83406454,-0.079702038,-0.3585,-13.4988267936,-2.98871,6.0874067936,36.2904508332115,-3.3203,1.4282176911,-6.2821,5.9031926912,-35.6078067918067,2.9618,6.66751,-10.975571878,9.2234926912,2.51222,9.9943126912,-3.70336718621539,2.57639,-3.22922,3.34721,-1.141507338,-9.7931167936,-3.76988,1.492740474,9.2234926912,-17.4057326912,-1.331566044,-54.4716782732221,-4.83503,-2.51222,-3.34721,3.0434250792,-0.44958,-3.29339,9.2234926912,-17.4057326912,-54.4716782732221,-4.83503,-3.34721,3.0434250792,1.02915312,-0.38541,-1.9922,11.6542,2.6542,-5.2107,1.0
-2.9037,22.33477524,14.3541,2.8401,-5.0517,-4.36337622,-241.58050836,239.36890836,265.916932504488,-18.3636,3.9459,16.152,-4.7043,-1.1058,-2.4927,3.9792213,-64.4581122,-62.2465122,70.05498683076,-31.2645,-13.6593,-241.72482726,18.9921,-21.2037,19.08367524,-7.5444,-14.19932115,-3.2511,-59.4064122,-67.2982122,-249.98188870998,-17.2578,-3.5985,49.15299105,20.0979,-63.3523122,-240.47470836,14.0067,-25.47535782,-31.2645,18.97315782,72.253284598602,-3.5985,-1.12943214,-21.2037,15.83257524,-62.042936572764,17.6052,20.8563,-57.23626572,19.43107524,15.1125,18.73627524,6.629668778376,17.9526,12.9009,17.2578,6.11604648,-22.22425782,-6.0912,8.96998095,19.43107524,-25.23847524,-43.88448204,-64.853486864388,11.4504,-15.1125,-17.2578,-41.68000017,-2.4927,10.0608,19.43107524,-25.23847524,-64.853486864388,11.4504,-17.2578,-41.68000017,-15.48860886,0.3474,-3.2778,1.8023,0.1805,-2.3931,2.0
21.4859,-0.1423326,12.2065,15.143,-13.101,14.418562,30.88798579,-28.84598579,30.49419249159,10.3004,14.122,-8.2584,-1.2317,1.021,-3.2737,-2.3000067,-4.81326773,-6.85526773,-5.95678735233,8.9422,11.5321,3.12901368,6.8846,-4.8426,9.4742674,-16.3747,-31.8126294,9.6166,8.28773227,-19.95626773,-82.39152888306,9.2794,-2.2527,-25.97836167,5.8636,-5.83426773,29.86698579,0.3372,15.6033356,8.9422,3.6298644,57.57204157096,-2.2527,114.14231038,-4.8426,19.0908674,91.11023987884,2.5899,-7.0267,24.90603234,21.3435674,-0.6838,-2.3950326,112.45292205082,14.4592,1.3582,-9.2794,30.74030007,5.9867356,-5.5264,7.37466399,21.3435674,21.6282326,-8.47855563,-3.05814401033999,33.6924,0.6838,9.2794,262.26763835,-3.2737,-13.7848,21.3435674,21.6282326,-3.05814401033999,33.6924,9.2794,262.26763835,0.3442812,11.8693,1.2706,8.035,-0.19651,-2.1888,1.0
14.552,0.384811924400003,10.4754,6.336334,-2.075866,8.9599772274,6.547717,-2.287249,9.410272481022,6.206834,4.2061,-1.946366,4.176834,2.130234,-0.083634,4.3597369044,6.58384026,2.32337226,9.48722347766484,-0.1461,2.03,17.21425882,4.389968,-0.1295,8.6841119244,-2.1595,8.60820426,8.2993,8.65970626,0.247506260000001,18.732313290186,4.0766,2.0466,4.154598,2.259734,4.45360626,4.417483,4.2227,13.113062197756,-0.1461,3.485537802244,39.9508566078364,2.0466,51.89303311,-0.1295,16.9834119244,72.0720500941729,2.1761,-6.1232,18.06010673,14.9368119244,2.092466,2.4314119244,54.2991466296959,8.4288,6.352934,-4.0766,13.60650047,4.813762197756,1.962966,-0.1711653444,14.9368119244,14.1671880756,-0.1819959474,5.59978312386884,25.0274,-2.092466,4.0766,152.4380208,-0.083634,0.0166000000000004,14.9368119244,14.1671880756,5.59978312386884,25.0274,4.0766,152.4380208,8.9953391118,6.2527,-1.8387,-6.301,5.6506,0.19567,2.0
-3.10886,2.90498848,-3.41126,2.53392,-1.74352,0.845222144,-1.33476881,2.12516881,-0.683683673712,0.6976,2.13872,0.0928,-2.0669,0.3952,-2.8573,-0.97302192,1.935932938,1.145532938,0.6088976570976,3.39028,2.7645,-0.933774912,2.62672,-1.83632,0.11950848,-4.60082,-5.265742512,-2.78548,3.679452938,-0.597987062,3.29519634915936,0.3024,-2.4621,-6.80647545,2.23152,1.540732938,-1.72996881,-3.08788,-1.903583296,3.39028,-3.667376704,-2.45650563105792,-2.4621,0.900768522399999,-1.83632,-2.66597152,-0.3328884808704,-0.62578,2.1597,1.7430976744,-0.20387152,-3.48308,0.44288848,-0.0386466522624,-0.94916,-2.69268,-0.3024,0.2023647364,0.881896704,-5.3194,7.03495833,-0.20387152,-6.01384848,1.788041194,-9.0312024859328,-6.52012,3.48308,0.3024,10.6051297636,-2.8573,-5.2266,-0.20387152,-6.01384848,-9.0312024859328,-6.52012,0.3024,10.6051297636,-1.220330176,-0.32338,2.7213,7.05,-0.58808,0.4180899999999999,1.0
2.54088,0.1817981742,0.08179,-0.16583,1.98259,-0.9757908798,-0.856899498,2.673659498,-1.60354459039324,3.36747,-1.07421,-1.55071,2.47148,0.90838,0.65472,1.419888778,-2.17123962,-3.98799962,-2.7974648704156,2.86619,0.89599,-1.001095539,-1.71654,3.5333,2.2337881742,2.63731,-1.679097651,2.05199,-4.15382962,-2.00540962,3.3081581920002,2.45909,1.5631,1.400521969,-2.62492,-3.07961962,-1.765279498,-0.4071,-0.3324348296,2.86619,4.4364148296,-4.8928159060909,1.5631,1.0031973911,3.5333,4.2857781742,4.58371099557666,-1.9702,-4.02219,-4.042830698,2.7226781742,-1.31548,1.7448981742,1.09207670048464,-1.48131,0.50128,-2.45909,-0.963211078,-2.3844248296,2.21782,1.023392832,2.7226781742,2.3590818258,-1.289929344,0.461927344861296,2.62267,1.31548,2.45909,0.2078185752,0.65472,0.66711,2.7226781742,2.3590818258,0.461927344861296,2.62267,2.45909,0.2078185752,-0.369801498,0.48889,-2.9672,-13.2869,13.4727,-2.6271,2.0
19.8818,19.91991698,9.0864,11.212,-5.5846,23.63029671,-10.5543929,16.1817929,-37.61380299273,13.6091,8.3983,-7.9817,3.8421,2.8137,-1.7853,2.89360908,1.40612892,-4.22127108,-3.960482747796,11.1357,9.767,-3.67367462,3.2303,2.3971,30.37501698,-7.3699,8.63681172,10.4551,6.99072892,-9.80587108,-11.821204201164,10.7954,1.0284,10.0443828,0.4166,-1.40757108,-13.3680929,-0.3403,11.62728742,11.1357,9.28291258,12.255336694842,1.0284,98.55709117,2.3971,40.83011698,317.573840027598,-1.3687,-11.8238,-14.30989537,39.80171698,-3.154,20.94831698,286.336172565366,8.058,2.4734,-10.7954,-12.90232429,1.17218742,-0.7569,-1.83600252,39.80171698,-0.0381169799999981,2.44354011,396.043805412964,28.9682,3.154,10.7954,180.65398752,-1.7853,-8.7386,39.80171698,-0.0381169799999981,396.043805412964,28.9682,10.7954,180.65398752,-0.95750211,9.4267,-0.8954200000000001,2.0279,-2.3652,-1.2746,2.0
-3.71126,3.15961,-3.48086,0.97817,-2.25317,-1.029989625,-1.612989294,0.337989294,0.621874424925,-0.8679,1.61567,-0.4071,-2.9517,-0.6375,-1.6767,1.4753025,0.445846446,1.720846446,-0.690633359325,2.55193,2.0838,0.641048832,0.57107,-1.84607,0.14688,-3.92987,-3.738983514,-3.01273,2.699016446,-0.532323554,1.75033035240882,-0.2304,-2.3142,-4.82232996,1.20857,1.083346446,-0.975489294,-2.78233,-3.783193375,2.55193,-2.242266625,2.32119812376375,-2.3142,2.1044822869,-1.84607,-2.86585,-0.4425097824,-0.46813,2.5446,1.4103492949,-0.55165,-2.14483,0.84541,-0.1026000864,-1.16666,-3.41983,0.2304,0.3270028489,-0.770463375,-3.9909,3.88021914,-0.55165,-6.87087,0.784913571,-11.7261342086,-7.19212,2.14483,-0.2304,12.9183764836,-1.6767,-4.398,-0.55165,-6.87087,-11.7261342086,-7.19212,-0.2304,12.9183764836,1.773735375,-0.69853,2.6917,10.8161,-3.3,-4.2888,1.0
